city,surfaceArea,roomsQuantity,bedroomsQuantity,floorQuantity,floor,isInCondominium,price,district_libelle,surfaceArea_bins
Paris 19e,48.0,2.0,1.0,6.0,5.0,True,490000.0,Buttes Chaumont - Laumière - Manin,small
Paris 20e,69.0,3.0,2.0,5.0,2.0,True,630000.0,Gambetta,medium
Paris 20e,60.0,3.0,2.0,6.0,1.0,True,600000.0,Belleville,small
Paris 11e,90.0,4.0,3.0,3.0,3.0,True,1037000.0,Belleville - Saint-Maur,medium
Paris 16e,58.0,2.0,1.0,7.0,3.0,True,550000.0,Porte de Saint-Cloud - Auteuil-Sud,small
Paris 15e,90.0,4.0,3.0,10.0,2.0,True,760000.0,Georges Brassens,medium
Paris 17e,55.0,3.0,2.0,6.0,1.0,True,500000.0,La Fourche - Guy Moquet,small
Paris 17e,63.0,3.0,2.0,6.0,1.0,True,845000.0,Batignolles - Cardinet,medium
Paris 20e,80.0,5.0,3.0,8.0,4.0,True,750000.0,Belleville,medium
Paris 15e,22.0,1.0,0.0,9.0,2.0,True,280000.0,Emeriau - Zola,small
Paris 15e,35.0,1.0,1.0,12.0,1.0,True,319000.0,Vaugirard - Parc des Expositions,small
Paris 7e,33.0,2.0,1.0,6.0,4.0,True,520000.0,Champ de Mars,small
Paris 20e,76.0,4.0,2.0,6.0,0.0,True,685000.0,Télégraphe - Pelleport - Saint-Fargeau,medium
Paris 18e,75.0,3.0,2.0,7.0,5.0,True,655000.0,Porte de Clignancourt - Porte Montmartre - Moskowa,medium
Paris 16e,129.0,5.0,3.0,8.0,0.0,True,1480000.0,Auteuil-Nord - Jasmin - Mirabeau,large
Paris 18e,37.0,2.0,1.0,3.0,1.0,True,345000.0,Jules Joffrin,small
Paris 12e,59.0,2.0,1.0,6.0,1.0,True,555000.0,Bel-Air - Nord,small
Paris 5e,40.0,2.0,1.0,6.0,2.0,True,520000.0,Jardin des Plantes,small
Paris 19e,26.0,2.0,1.0,3.0,2.0,True,295000.0,Buttes Chaumont - Laumière - Manin,small
Paris 14e,40.0,1.0,0.0,16.0,14.0,True,433000.0,Montparnasse - Raspail,small
Paris 13e,54.0,3.0,2.0,6.0,3.0,True,515000.0,Bibliothèque - Dunois - Jeanne d'Arc,small
Paris 14e,44.0,2.0,1.0,8.0,5.0,True,420000.0,Didot - Porte de Vanves,small
Paris 14e,65.0,3.0,1.0,7.0,1.0,False,149000.0,Mouton - Duvernet,medium
Paris 17e,35.0,2.0,1.0,6.0,0.0,True,310000.0,Pereire,small
Paris 17e,37.0,2.0,1.0,4.0,1.0,True,465000.0,Batignolles - Cardinet,small
Paris 18e,48.0,3.0,2.0,9.0,1.0,True,475000.0,Barbès - Château Rouge,small
Paris 19e,58.0,3.0,2.0,7.0,7.0,True,625000.0,Buttes Chaumont - Laumière - Manin,small
Paris 18e,54.0,3.0,2.0,6.0,3.0,True,625000.0,Grandes Carrières - Clichy,small
Paris 13e,56.0,3.0,2.0,3.0,2.0,True,530000.0,Olympiades - Choisy,small
Paris 16e,32.0,2.0,1.0,4.0,0.0,True,340000.0,Porte de Saint-Cloud - Auteuil-Sud,small
Paris 13e,142.0,7.0,5.0,6.0,5.0,True,1420000.0,Olympiades - Choisy,large
Paris 11e,64.68,3.0,2.0,7.0,6.0,True,749000.0,Léon-Blum - Folie-Regnault,medium
Paris 19e,89.0,4.0,3.0,12.0,8.0,True,870000.0,Secrétan - Jaurès,medium
Paris 3e,55.0,3.0,2.0,6.0,6.0,True,780000.0,Sainte-Avoye,small
Paris 12e,72.0,3.0,2.0,6.0,6.0,True,810000.0,Bel-Air - Sud,medium
Paris 17e,36.0,2.0,1.0,6.0,5.0,True,420000.0,La Fourche - Guy Moquet,small
Paris 3e,21.0,1.0,0.0,5.0,4.0,True,298000.0,Enfants Rouges - Bretagne,small
Paris 17e,49.0,2.0,1.0,6.0,1.0,True,540000.0,La Fourche - Guy Moquet,small
Paris 18e,63.0,3.0,2.0,6.0,5.0,True,550000.0,Porte de Clignancourt - Porte Montmartre - Moskowa,medium
Paris 9e,72.0,3.0,2.0,6.0,1.0,True,859000.0,Clichy - Trinité,medium
Paris 15e,85.0,3.0,2.0,7.0,5.0,True,1260000.0,Cambronne - Garibaldi,medium
Paris 10e,34.0,1.0,0.0,5.0,3.0,True,375000.0,Château d'Eau - Lancry,small
Paris 15e,65.0,3.0,2.0,7.0,3.0,True,712000.0,Vaugirard - Parc des Expositions,medium
Paris 13e,90.0,4.0,3.0,7.0,1.0,True,850000.0,Bièvre Sud - Tolbiac,medium
Paris 12e,40.0,3.0,2.0,5.0,0.0,True,339000.0,Bel-Air - Sud,small
Paris 15e,42.0,2.0,1.0,5.0,3.0,True,436000.0,Violet - Commerce,small
Paris 18e,78.0,3.0,2.0,3.0,2.0,True,700000.0,La Chapelle - Marx Dormoy,medium
Paris 15e,62.0,3.0,2.0,7.0,1.0,True,705600.0,Vaugirard - Parc des Expositions,medium
Paris 12e,49.0,3.0,2.0,4.0,0.0,True,460000.0,Aligre - Gare de Lyon,small
Paris 18e,33.0,1.0,0.0,4.0,2.0,True,442000.0,Montmartre - Sacré Coeur - Abbesses,small
Paris 14e,23.0,2.0,1.0,6.0,1.0,True,250000.0,Pernety,small
Paris 2e,46.0,2.0,1.0,8.0,3.0,False,328250.0,Châtelet - Les Halles,small
Paris 10e,86.0,4.0,3.0,7.0,4.0,True,960000.0,Goncourt - Canal Saint-Martin,medium
Paris 10e,70.0,2.0,1.0,8.0,5.0,False,449400.0,Château d'Eau - Lancry,medium
Paris 18e,58.0,3.0,2.0,6.0,5.0,True,605000.0,Grandes Carrières - Clichy,small
Paris 13e,59.0,3.0,1.0,6.0,1.0,True,560000.0,Bibliothèque - Dunois - Jeanne d'Arc,small
Paris 7e,40.0,3.0,1.0,3.0,2.0,True,545000.0,Breteuil,small
Paris 4e,61.0,3.0,1.0,6.0,4.0,True,795000.0,Arsenal,medium
Paris 20e,47.0,2.0,1.0,6.0,2.0,True,410000.0,Télégraphe - Pelleport - Saint-Fargeau,small
Paris 11e,110.0,6.0,3.0,5.0,2.0,True,1050000.0,République - Saint-Ambroise,large
Paris 10e,61.0,3.0,2.0,10.0,1.0,False,239900.0,Saint-Vincent de Paul - Lariboisière,medium
Paris 14e,67.0,4.0,3.0,5.0,4.0,False,241995.0,Jean Moulin - Porte d'Orléans,medium
Paris 18e,33.0,2.0,1.0,7.0,5.0,True,345000.0,Jules Joffrin,small
Paris 18e,38.0,1.0,0.0,4.0,0.0,True,365000.0,Jules Joffrin,small
Paris 14e,78.0,3.0,2.0,6.0,6.0,True,880000.0,Jean Moulin - Porte d'Orléans,medium
Paris 15e,107.0,3.0,2.0,10.0,10.0,True,1125000.0,Vaugirard - Parc des Expositions,large
Paris 18e,24.0,1.0,1.0,6.0,5.0,True,215000.0,Barbès - Château Rouge,small
Paris 13e,120.0,4.0,3.0,2.0,2.0,True,1400000.0,Butte-aux-Cailles,large
Paris 12e,46.0,2.0,1.0,6.0,2.0,True,400000.0,Nation - Picpus,small
Paris 15e,58.0,3.0,2.0,8.0,2.0,True,620000.0,Citroën - Boucicaut,small
Paris 20e,57.0,3.0,1.0,4.0,1.0,True,520000.0,Télégraphe - Pelleport - Saint-Fargeau,small
Paris 11e,64.0,3.0,2.0,4.0,1.0,True,669000.0,Belleville - Saint-Maur,medium
Paris 3e,31.0,1.0,0.0,5.0,4.0,True,385000.0,Sainte-Avoye,small
Paris 19e,59.0,3.0,2.0,5.0,5.0,True,549000.0,Mouzaia,small
Paris 13e,52.0,2.0,1.0,8.0,7.0,True,600000.0,Butte-aux-Cailles,small
Paris 10e,82.0,3.0,2.0,6.0,3.0,True,785000.0,Louis Blanc - Aqueduc,medium
Paris 18e,18.0,1.0,1.0,6.0,0.0,True,165000.0,Jules Joffrin,small
Paris 17e,33.0,2.0,1.0,5.0,1.0,True,330000.0,La Fourche - Guy Moquet,small
Paris 3e,35.0,2.0,1.0,5.0,5.0,True,450000.0,Arts-et-Métiers,small
Paris 15e,31.0,1.0,0.0,8.0,5.0,True,335900.0,Violet - Commerce,small
Paris 17e,105.0,5.0,3.0,5.0,2.0,True,1140000.0,Ternes - Maillot,large
Paris 12e,38.0,2.0,1.0,6.0,3.0,True,365000.0,Bel-Air - Nord,small
Paris 11e,34.0,1.0,0.0,9.0,4.0,True,402000.0,République - Saint-Ambroise,small
Paris 16e,113.24,4.0,3.0,7.0,7.0,True,1690000.0,Porte de Saint-Cloud - Auteuil-Sud,large
Paris 16e,113.24,4.0,2.0,7.0,7.0,True,1690000.0,Porte de Saint-Cloud - Auteuil-Sud,large
Paris 12e,53.0,3.0,1.0,6.0,4.0,False,196300.0,Jardin de Reuilly,small
Paris 13e,49.0,3.0,2.0,6.0,6.0,True,550000.0,Bibliothèque - Dunois - Jeanne d'Arc,small
Paris 20e,54.0,2.0,1.0,4.0,3.0,True,470000.0,Ménilmontant - Amandiers,small
Paris 20e,73.0,3.0,2.0,5.0,2.0,True,670000.0,Gambetta,medium
Paris 20e,45.0,2.0,1.0,6.0,4.0,True,391000.0,Saint-Blaise,small
Paris 13e,95.0,4.0,3.0,6.0,1.0,True,804000.0,Bièvre Sud - Tolbiac,medium
Paris 5e,21.0,1.0,0.0,6.0,6.0,True,217000.0,Val de Grâce,small
Paris 12e,76.0,4.0,3.0,8.0,1.0,True,760000.0,Jardin de Reuilly,medium
Paris 8e,82.0,4.0,3.0,5.0,4.0,True,1150000.0,Elysée - Madeleine,medium
Paris 13e,56.0,3.0,2.0,9.0,1.0,True,550000.0,Bièvre Sud - Tolbiac,small
Paris 12e,81.0,4.0,2.0,7.0,1.0,True,770000.0,Vallée de Fecamp,medium
Paris 16e,272.0,5.0,5.0,8.0,6.0,True,3900000.0,Muette-Nord - Trocadéro,large
Paris 12e,34.0,1.0,0.0,6.0,2.0,True,295500.0,Bercy,small
Paris 17e,46.0,2.0,1.0,7.0,0.0,True,590000.0,Batignolles - Cardinet,small
Paris 17e,46.0,2.0,1.0,7.0,0.0,True,625000.0,Batignolles - Cardinet,small
Paris 13e,77.0,4.0,1.0,1.0,0.0,True,735000.0,Butte-aux-Cailles,medium
Paris 18e,59.0,3.0,1.0,5.0,3.0,True,625000.0,Barbès - Château Rouge,small
Paris 13e,69.0,3.0,2.0,12.0,1.0,True,675000.0,Nationale - Deux Moulins,medium
Paris 11e,67.0,2.0,1.0,10.0,1.0,True,695000.0,Léon-Blum - Folie-Regnault,medium
Paris 15e,81.0,4.0,2.0,11.0,4.0,True,890000.0,Violet - Commerce,medium
Paris 13e,88.0,4.0,3.0,6.0,4.0,True,900000.0,Bibliothèque - Dunois - Jeanne d'Arc,medium
Paris 12e,41.0,2.0,1.0,5.0,2.0,True,385000.0,Jardin de Reuilly,small
Paris 17e,75.0,4.0,2.0,7.0,0.0,True,760000.0,Pereire,medium
Paris 18e,41.0,2.0,1.0,7.0,1.0,True,375000.0,La Chapelle - Marx Dormoy,small
Paris 14e,101.0,5.0,3.0,7.0,1.0,True,948000.0,Jean Moulin - Porte d'Orléans,large
Paris 17e,17.0,1.0,1.0,6.0,6.0,True,190000.0,Batignolles - Cardinet,small
Paris 11e,77.0,3.0,2.0,5.0,5.0,True,765000.0,Belleville - Saint-Maur,medium
Paris 10e,67.0,3.0,2.0,6.0,4.0,True,770000.0,Château d'Eau - Lancry,medium
Paris 14e,86.0,4.0,2.0,6.0,4.0,True,770000.0,Didot - Porte de Vanves,medium
Paris 11e,32.0,1.0,0.0,2.0,1.0,True,340000.0,Léon-Blum - Folie-Regnault,small
Paris 18e,44.0,2.0,1.0,5.0,5.0,True,475000.0,Jules Joffrin,small
Paris 15e,67.0,3.0,2.0,6.0,5.0,True,750000.0,Vaugirard - Parc des Expositions,medium
Paris 5e,77.35,4.0,3.0,7.0,4.0,True,1109000.0,Jardin des Plantes,medium
Paris 19e,75.0,3.0,2.0,6.0,4.0,True,575000.0,La Villette - Porte de Pantin,medium
Paris 19e,95.0,4.0,3.0,7.0,4.0,True,775000.0,La Villette - Porte de Pantin,medium
Paris 11e,81.0,4.0,3.0,4.0,1.0,True,865000.0,République - Saint-Ambroise,medium
Paris 6e,66.0,3.0,2.0,6.0,3.0,True,1150000.0,Saint-Placide,medium
Paris 6e,66.0,3.0,2.0,6.0,3.0,True,1200000.0,Saint-Placide,medium
Paris 19e,61.0,3.0,2.0,5.0,2.0,True,649000.0,La Villette - Porte de Pantin,medium
Paris 5e,77.35,4.0,3.0,7.0,4.0,True,1139000.0,Jardin des Plantes,medium
Paris 10e,68.0,3.0,2.0,2.0,2.0,True,660000.0,Canal Saint-Martin - Jemmapes,medium
Paris 14e,23.0,2.0,1.0,6.0,1.0,True,250000.0,Pernety,small
Paris 14e,30.0,1.0,1.0,6.0,2.0,True,350000.0,Pernety,small
Paris 20e,94.0,4.0,2.0,7.0,5.0,True,940000.0,Plaine - Lagny,medium
Paris 18e,33.0,2.0,1.0,5.0,2.0,True,442000.0,Montmartre - Sacré Coeur - Abbesses,small
Paris 15e,71.62,4.0,2.0,9.0,6.0,True,700000.0,Vaugirard - Parc des Expositions,medium
Paris 20e,35.0,1.0,1.0,3.0,2.0,True,310000.0,Belleville,small
Paris 10e,38.0,2.0,1.0,8.0,6.0,True,460000.0,Porte Saint-Martin - Paradis,small
Paris 18e,48.0,3.0,2.0,6.0,0.0,True,480000.0,Jules Joffrin,small
Paris 10e,26.0,1.0,0.0,6.0,4.0,True,270000.0,Château d'Eau - Lancry,small
Paris 5e,56.0,2.0,1.0,5.0,3.0,True,709000.0,Jardin des Plantes,small
Paris 18e,85.0,4.0,2.0,6.0,2.0,True,869000.0,Jules Joffrin,medium
Paris 19e,64.0,2.0,1.0,7.0,3.0,True,450000.0,Danube,medium
Paris 14e,72.0,3.0,2.0,6.0,2.0,True,749000.0,Jean Moulin - Porte d'Orléans,medium
Paris 13e,37.0,1.0,0.0,29.0,26.0,True,300000.0,Olympiades - Choisy,small
Paris 13e,55.0,2.0,1.0,6.0,6.0,True,490000.0,Bibliothèque - Dunois - Jeanne d'Arc,small
Paris 8e,43.0,3.0,2.0,6.0,4.0,True,525000.0,Europe,small
Paris 13e,61.0,3.0,2.0,10.0,9.0,True,588900.0,Bièvre Sud - Tolbiac,medium
Paris 12e,55.0,3.0,2.0,5.0,5.0,True,595000.0,Bel-Air - Sud,small
Paris 18e,113.0,5.0,4.0,8.0,4.0,True,899000.0,Simplon - Poissonniers,large
Paris 9e,78.58,2.0,1.0,5.0,2.0,True,750000.0,Clichy - Trinité,medium
Paris 16e,120.0,4.0,3.0,7.0,5.0,True,1670000.0,Dauphine,large
Paris 18e,37.0,2.0,1.0,11.0,11.0,True,370000.0,La Chapelle - Marx Dormoy,small
Paris 15e,50.0,3.0,2.0,7.0,6.0,True,425000.0,Georges Brassens,small
Paris 18e,47.0,3.0,2.0,5.0,1.0,True,435000.0,Barbès - Château Rouge,small
Paris 18e,65.0,3.0,2.0,6.0,2.0,True,650000.0,Barbès - Château Rouge,medium
Paris 5e,51.0,2.0,1.0,3.0,2.0,True,625900.0,Jardin des Plantes,small
Paris 11e,66.0,3.0,2.0,5.0,2.0,True,718000.0,Bastille - Popincourt,medium
Paris 13e,92.0,4.0,3.0,9.0,5.0,True,895000.0,Butte-aux-Cailles,medium
Paris 14e,94.0,5.0,3.0,7.0,0.0,True,850000.0,Jean Moulin - Porte d'Orléans,medium
Paris 19e,32.0,3.0,1.0,6.0,5.0,True,370000.0,Secrétan - Jaurès,small
Paris 17e,43.0,2.0,1.0,6.0,4.0,True,445000.0,La Fourche - Guy Moquet,small
Paris 19e,11.0,1.0,0.0,6.0,1.0,True,134000.0,Buttes Chaumont - Laumière - Manin,small
Paris 19e,42.0,2.0,1.0,4.0,1.0,True,375000.0,Bassin de la Villette,small
Paris 5e,61.0,3.0,1.0,6.0,1.0,True,680000.0,Monge - Jussieu,medium
Paris 17e,25.0,1.0,1.0,4.0,1.0,True,295000.0,Legendre - Lévis,small
Paris 20e,57.0,3.0,2.0,6.0,4.0,False,227500.0,Saint-Blaise,small
Paris 12e,64.23,3.0,2.0,7.0,2.0,True,585000.0,Bel-Air - Nord,medium
Paris 18e,62.0,3.0,2.0,6.0,4.0,True,629000.0,Jules Joffrin,medium
Paris 15e,70.0,3.0,2.0,8.0,6.0,True,635000.0,Georges Brassens,medium
Paris 15e,59.0,4.0,2.0,4.0,1.0,True,499000.0,Alleray - Procession,small
Paris 5e,30.0,2.0,1.0,1.0,0.0,True,500000.0,Val de Grâce,small
Paris 19e,40.0,2.0,1.0,8.0,3.0,False,127680.0,Goncourt - Canal Saint-Martin,small
Paris 13e,80.0,4.0,2.0,31.0,13.0,True,640000.0,Bièvre Sud - Tolbiac,medium
Paris 16e,149.0,6.0,4.0,6.0,4.0,False,1410000.0,Passy - Maison de la Radio - Muette-Sud,large
Paris 16e,95.0,3.0,1.0,9.0,7.0,False,807248.0,Auteuil-Nord - Jasmin - Mirabeau,medium
Paris 10e,62.0,3.0,2.0,6.0,2.0,True,640000.0,Louis Blanc - Aqueduc,medium
Paris 14e,75.0,3.0,2.0,6.0,6.0,True,1575000.0,Montparnasse - Raspail,medium
Paris 15e,57.0,2.0,1.0,7.0,5.0,False,272000.0,Saint-Lambert - Convention,small
Paris 19e,19.0,1.0,0.0,1.0,1.0,True,240000.0,Bassin de la Villette,small
Paris 10e,27.0,2.0,1.0,5.0,1.0,True,335000.0,Goncourt - Canal Saint-Martin,small
Paris 17e,92.0,4.0,2.0,6.0,2.0,False,470455.0,Pereire,medium
Paris 9e,149.04,5.0,3.0,5.0,1.0,True,2200000.0,Clichy - Trinité,large
Paris 15e,41.0,2.0,1.0,7.0,4.0,True,483000.0,Saint-Lambert - Convention,small
Paris 20e,31.0,2.0,1.0,2.0,0.0,True,315000.0,Saint-Blaise,small
Paris 14e,28.0,1.0,0.0,6.0,0.0,True,330000.0,Montparnasse - Raspail,small
Paris 9e,71.0,2.0,1.0,6.0,3.0,True,1095000.0,Grands Boulevards,medium
Paris 19e,33.0,3.0,1.0,6.0,3.0,True,350000.0,Secrétan - Jaurès,small
Paris 5e,97.0,4.0,2.0,6.0,4.0,False,1054500.0,Val de Grâce,medium
Paris 7e,490.0,9.0,5.0,6.0,0.0,False,12000000.0,Champ de Mars,large
Paris 13e,119.0,4.0,3.0,8.0,7.0,True,1700000.0,Bièvre Sud - Tolbiac,large
Paris 14e,73.0,3.0,2.0,6.0,5.0,True,585000.0,Didot - Porte de Vanves,medium
Paris 14e,36.0,2.0,1.0,6.0,2.0,True,490000.0,Montparnasse - Raspail,small
Paris 18e,21.0,2.0,1.0,2.0,1.0,True,260000.0,Montmartre - Sacré Coeur - Abbesses,small
Paris 20e,63.0,3.0,2.0,6.0,2.0,False,188500.0,Père Lachaise - Réunion,medium
Paris 19e,60.13,3.0,2.0,6.0,1.0,True,370000.0,Flandre - Aubervilliers,medium
Paris 19e,106.34,5.0,3.0,10.0,4.0,True,699000.0,Porte des Lilas,large
Paris 14e,181.0,4.0,3.0,6.0,6.0,True,1290000.0,Montsouris - Dareau,large
Paris 9e,30.0,1.0,0.0,6.0,2.0,True,360000.0,Clichy - Trinité,small
Paris 20e,29.0,2.0,1.0,3.0,1.0,True,285000.0,Télégraphe - Pelleport - Saint-Fargeau,small
Paris 20e,31.0,2.0,1.0,2.0,0.0,True,315000.0,Saint-Blaise,small
Paris 4e,49.0,2.0,1.0,5.0,2.0,False,650000.0,Archives,small
Paris 10e,73.0,3.0,2.0,6.0,2.0,True,770000.0,Château d'Eau - Lancry,medium
Paris 10e,54.0,3.0,2.0,7.0,1.0,True,545000.0,Porte Saint-Martin - Paradis,small
Paris 5e,74.23,3.0,2.0,7.0,0.0,True,795000.0,Val de Grâce,medium
Paris 11e,57.0,3.0,2.0,6.0,5.0,False,793814.0,République - Saint-Ambroise,small
Paris 19e,80.0,3.0,2.0,6.0,1.0,True,595000.0,La Villette - Porte de Pantin,medium
Paris 18e,47.0,3.0,2.0,5.0,4.0,False,232035.0,Barbès - Château Rouge,small
Paris 18e,58.0,3.0,1.0,6.0,2.0,False,130116.0,Simplon - Poissonniers,small
Paris 12e,78.0,4.0,3.0,12.0,8.0,True,710000.0,Nation - Picpus,medium
Paris 18e,43.0,3.0,2.0,6.0,1.0,True,388000.0,Porte de la Chapelle - Charles Hermite - Evangile,small
Paris 18e,39.0,2.0,1.0,6.0,0.0,True,355000.0,Jules Joffrin,small
Paris 12e,38.12,2.0,1.0,6.0,0.0,True,355000.0,Vallée de Fecamp,small
Paris 19e,70.76,3.0,2.0,6.0,1.0,True,575000.0,Flandre - Aubervilliers,medium
Paris 18e,93.0,3.0,1.0,6.0,3.0,False,424250.0,Montmartre - Sacré Coeur - Abbesses,medium
Paris 10e,70.66,3.0,1.0,6.0,3.0,True,780000.0,Porte Saint-Martin - Paradis,medium
Paris 16e,115.78,4.0,2.0,6.0,2.0,True,1750000.0,Auteuil-Nord - Jasmin - Mirabeau,large
Paris 10e,57.43,3.0,2.0,5.0,2.0,True,480000.0,Louis Blanc - Aqueduc,small
Paris 14e,62.0,2.0,1.0,6.0,1.0,True,650000.0,Jean Moulin - Porte d'Orléans,medium
Paris 18e,126.0,5.0,3.0,8.0,6.0,True,999000.0,Porte de Clignancourt - Porte Montmartre - Moskowa,large
Paris 11e,57.0,3.0,2.0,6.0,0.0,False,596700.0,Nation - Alexandre Dumas,small
Paris 11e,66.0,3.0,2.0,3.0,2.0,True,680000.0,Léon-Blum - Folie-Regnault,medium
Paris 20e,299.0,5.0,4.0,3.0,1.0,True,1800000.0,Père Lachaise - Réunion,large
Paris 20e,46.12,2.0,1.0,7.0,1.0,True,435000.0,Gambetta,small
Paris 14e,97.0,4.0,2.0,16.0,1.0,False,711600.0,Pasteur - Montparnasse,medium
Paris 12e,30.0,2.0,1.0,6.0,6.0,True,380000.0,Aligre - Gare de Lyon,small
Paris 5e,117.66,4.0,2.0,5.0,2.0,True,2350000.0,Monge - Jussieu,large
Paris 16e,140.0,4.0,3.0,7.0,1.0,True,1390000.0,Porte de Saint-Cloud - Auteuil-Sud,large
Paris 12e,63.0,3.0,1.0,5.0,1.0,False,221492.0,Aligre - Gare de Lyon,medium
Paris 5e,24.91,2.0,1.0,6.0,3.0,True,483000.0,Val de Grâce,small
Paris 18e,206.0,6.0,4.0,9.0,0.0,True,1400000.0,Jules Joffrin,large
Paris 16e,176.0,5.0,4.0,6.0,0.0,False,1095000.0,Passy - Maison de la Radio - Muette-Sud,large
Paris 16e,200.0,7.0,4.0,12.0,11.0,True,4500000.0,Porte de Saint-Cloud - Auteuil-Sud,large
Paris 13e,128.76,5.0,3.0,6.0,1.0,True,1626000.0,Patay - Masséna,large
Paris 15e,93.0,4.0,2.0,6.0,2.0,True,860000.0,Citroën - Boucicaut,medium
Paris 16e,229.0,10.0,6.0,6.0,0.0,True,2480000.0,Porte de Saint-Cloud - Auteuil-Sud,large
Paris 18e,35.0,2.0,1.0,4.0,4.0,True,325000.0,La Chapelle - Marx Dormoy,small
Paris 18e,51.0,3.0,1.0,3.0,0.0,True,440000.0,Montmartre - Sacré Coeur - Abbesses,small
Paris 9e,43.0,2.0,1.0,6.0,5.0,True,700000.0,Trudaine - Rochechouart,small
Paris 17e,93.0,4.0,3.0,6.0,1.0,True,1080000.0,Champerret - Berthier,medium
Paris 14e,77.0,3.0,2.0,7.0,0.0,True,699000.0,Montsouris - Dareau,medium
Paris 19e,51.0,2.0,1.0,6.0,1.0,True,485000.0,Bassin de la Villette,small
Paris 19e,56.0,3.0,2.0,6.0,2.0,True,519000.0,Bassin de la Villette,small
Paris 19e,34.0,1.0,0.0,7.0,0.0,True,315000.0,Secrétan - Jaurès,small
Paris 20e,65.0,3.0,2.0,4.0,1.0,True,647000.0,Père Lachaise - Réunion,medium
Paris 11e,40.0,2.0,1.0,6.0,2.0,True,389000.0,Bastille - Popincourt,small
Paris 12e,100.0,5.0,3.0,10.0,5.0,True,894400.0,Bercy,medium
Paris 18e,107.89,4.0,2.0,2.0,0.0,True,895000.0,Porte de la Chapelle - Charles Hermite - Evangile,large
Paris 16e,80.35,3.0,2.0,6.0,3.0,True,1045000.0,Auteuil-Nord - Jasmin - Mirabeau,medium
Paris 16e,90.0,3.0,2.0,7.0,1.0,True,1099000.0,Auteuil-Nord - Jasmin - Mirabeau,medium
Paris 16e,90.0,4.0,3.0,7.0,1.0,True,1099000.0,Auteuil-Nord - Jasmin - Mirabeau,medium
Paris 11e,109.0,5.0,4.0,6.0,1.0,True,1240000.0,Nation - Alexandre Dumas,large
Paris 1er,43.02,2.0,1.0,6.0,4.0,True,650000.0,Châtelet - Les Halles,small
Paris 16e,7.0,1.0,0.0,8.0,8.0,True,110000.0,Chaillot,small
Paris 12e,81.0,4.0,2.0,6.0,1.0,True,883000.0,Nation - Picpus,medium
Paris 13e,38.0,2.0,1.0,6.0,4.0,True,415000.0,Croulebarbe,small
Paris 10e,61.0,3.0,2.0,6.0,1.0,True,590000.0,Château d'Eau - Lancry,medium
Paris 20e,45.0,2.0,1.0,6.0,6.0,True,380000.0,Plaine - Lagny,small
Paris 18e,44.0,2.0,1.0,6.0,3.0,True,570000.0,Montmartre - Sacré Coeur - Abbesses,small
Paris 20e,125.0,6.0,4.0,6.0,0.0,True,1295000.0,Jardin de Reuilly,large
Paris 14e,17.0,1.0,0.0,7.0,7.0,True,210000.0,Jean Moulin - Porte d'Orléans,small
Paris 16e,122.0,4.0,2.0,7.0,3.0,True,1560000.0,Dauphine,large
Paris 9e,28.12,2.0,1.0,6.0,1.0,True,355000.0,Trudaine - Rochechouart,small
Paris 15e,68.0,3.0,2.0,6.0,4.0,True,734990.0,Vaugirard - Parc des Expositions,medium
Paris 14e,26.0,1.0,0.0,6.0,0.0,True,336000.0,Montparnasse - Raspail,small
Paris 19e,50.0,3.0,2.0,7.0,3.0,False,499000.0,La Villette - Porte de Pantin,small
Paris 15e,136.24,4.0,3.0,8.0,0.0,True,1850000.0,Vaugirard - Parc des Expositions,large
Paris 10e,60.0,3.0,2.0,6.0,3.0,True,649000.0,Porte Saint-Martin - Paradis,small
Paris 17e,44.0,2.0,1.0,9.0,3.0,True,435000.0,Ternes - Maillot,small
Paris 11e,39.0,2.0,1.0,7.0,5.0,True,430000.0,Léon-Blum - Folie-Regnault,small
Paris 10e,136.0,5.0,3.0,6.0,1.0,True,1250000.0,Saint-Vincent de Paul - Lariboisière,large
Paris 7e,21.0,2.0,1.0,6.0,1.0,True,285000.0,Champ de Mars,small
Paris 13e,90.45,4.0,2.0,6.0,3.0,True,980000.0,Bibliothèque - Dunois - Jeanne d'Arc,medium
Paris 20e,105.0,5.0,4.0,8.0,5.0,True,990000.0,Saint-Blaise,large
Paris 14e,64.0,4.0,2.0,6.0,0.0,True,669000.0,Pernety,medium
Paris 17e,217.0,4.0,3.0,6.0,0.0,True,4090000.0,Ternes - Maillot,large
Paris 10e,107.0,5.0,3.0,2.0,1.0,True,1080000.0,Canal Saint-Martin - Jemmapes,large
Paris 11e,12.0,1.0,1.0,7.0,7.0,True,130000.0,Léon-Blum - Folie-Regnault,small
Paris 11e,30.0,2.0,1.0,6.0,4.0,True,379000.0,Belleville - Saint-Maur,small
Paris 19e,65.0,3.0,2.0,4.0,3.0,True,520000.0,Porte de la Villette,medium
Paris 18e,85.0,4.0,3.0,5.0,4.0,True,925000.0,Barbès - Château Rouge,medium
Paris 13e,23.0,2.0,1.0,4.0,3.0,False,223000.0,Salpétrière - Austerlitz,small
Paris 13e,47.0,2.0,1.0,7.0,4.0,False,514800.0,Butte-aux-Cailles,small
Paris 10e,101.81,4.0,3.0,6.0,0.0,True,1450000.0,Porte Saint-Martin - Paradis,large
Paris 15e,43.0,2.0,1.0,7.0,5.0,True,445000.0,Georges Brassens,small
